5.66E-02	509
5.67E-02	571
5.68E-02	619
5.69E-02	579
5.71E-02	609
5.72E-02	586
5.73E-02	641
5.74E-02	660
5.76E-02	712
5.77E-02	677
5.78E-02	666
5.79E-02	716
5.81E-02	734
5.82E-02	780
5.83E-02	738
5.84E-02	769
5.85E-02	867
5.87E-02	816
5.88E-02	810
5.89E-02	815
5.90E-02	869
5.92E-02	915
5.93E-02	848
5.94E-02	855
5.95E-02	907
5.97E-02	935
5.98E-02	909
5.99E-02	946
6.00E-02	972
6.02E-02	957
6.03E-02	1005
6.04E-02	1093
6.05E-02	1034
6.07E-02	1137
6.08E-02	1125
6.09E-02	1163
6.10E-02	1192
6.11E-02	1221
6.13E-02	1275
6.14E-02	1330
6.15E-02	1320
6.16E-02	1414
6.18E-02	1272
6.19E-02	1374
6.20E-02	1462
6.21E-02	1452
6.23E-02	1486
6.24E-02	1563
6.25E-02	1547
6.26E-02	1647
6.28E-02	1642
6.29E-02	1668
6.30E-02	1771
6.31E-02	1829
6.33E-02	1811
6.34E-02	1880
6.35E-02	1979
6.36E-02	1897
6.37E-02	2023
6.39E-02	2075
6.40E-02	2127
6.41E-02	2098
6.42E-02	2147
6.44E-02	2215
6.45E-02	2298
6.46E-02	2371
6.47E-02	2489
6.49E-02	2407
6.50E-02	2557
6.51E-02	2529
6.52E-02	2634
6.54E-02	2752
6.55E-02	2822
6.56E-02	2775
6.57E-02	2886
6.59E-02	2906
6.60E-02	2887
6.61E-02	3025
6.62E-02	3045
6.63E-02	3073
6.65E-02	3111
6.66E-02	3072
6.67E-02	3038
6.68E-02	2989
6.70E-02	2984
6.71E-02	3042
6.72E-02	2938
6.73E-02	2857
6.75E-02	2763
6.76E-02	2689
6.77E-02	2653
6.78E-02	2437
6.80E-02	2505
6.81E-02	2386
6.82E-02	2393
6.83E-02	2265
6.84E-02	2043
6.86E-02	2075
6.87E-02	1941
6.88E-02	1768
6.89E-02	1670
6.91E-02	1593
6.92E-02	1505
6.93E-02	1399
6.94E-02	1358
6.96E-02	1244
6.97E-02	1255
6.98E-02	1160
6.99E-02	1075
7.01E-02	1025
7.02E-02	991
7.03E-02	1047
7.04E-02	974
7.06E-02	1001
7.07E-02	998
7.08E-02	1017
7.09E-02	938
7.10E-02	998
7.12E-02	922
7.13E-02	952
7.14E-02	1001
7.15E-02	1031
7.17E-02	992
7.18E-02	1009
7.19E-02	966
7.20E-02	956
7.22E-02	1010
7.23E-02	1024
7.24E-02	1021
7.25E-02	973
7.27E-02	968
7.28E-02	980
7.29E-02	1010
7.30E-02	1000
7.32E-02	1035
7.33E-02	1004
7.34E-02	1006
7.35E-02	949
7.36E-02	1026
7.38E-02	1003
7.39E-02	1021
7.40E-02	932
7.41E-02	1063
7.43E-02	974
7.44E-02	1016
7.45E-02	1014
7.46E-02	1067
7.48E-02	998
7.49E-02	1022
7.50E-02	958
7.51E-02	1018
7.53E-02	952
7.54E-02	1043
7.55E-02	890
7.56E-02	1004
7.58E-02	969
7.59E-02	932
7.60E-02	938
7.61E-02	974
7.62E-02	965
7.64E-02	1010
7.65E-02	953
7.66E-02	948
7.67E-02	1004
7.69E-02	916
7.70E-02	874
7.71E-02	926
7.72E-02	902
7.74E-02	947
7.75E-02	951
7.76E-02	901
7.77E-02	898
7.79E-02	897
7.80E-02	871
7.81E-02	875
7.82E-02	853
7.84E-02	864
7.85E-02	827
7.86E-02	867
7.87E-02	839
7.88E-02	856
7.90E-02	830
7.91E-02	838
7.92E-02	828
7.93E-02	791
7.95E-02	807
7.96E-02	772
7.97E-02	810
7.98E-02	775
8.00E-02	767
8.01E-02	720
8.02E-02	766
8.03E-02	741
8.05E-02	725
8.06E-02	735
8.07E-02	722
8.08E-02	711
8.09E-02	686
8.11E-02	634
8.12E-02	658
8.13E-02	682
8.14E-02	671
8.16E-02	632
8.17E-02	634
8.18E-02	597
8.19E-02	649
8.21E-02	624
8.22E-02	557
8.23E-02	600
8.24E-02	561
8.26E-02	601
8.27E-02	603
8.28E-02	561
8.29E-02	504
8.31E-02	505
8.32E-02	508
8.33E-02	520
8.34E-02	467
8.35E-02	497
8.37E-02	483
8.38E-02	453
8.39E-02	448
8.40E-02	427
8.42E-02	452
8.43E-02	444
8.44E-02	397
8.45E-02	392
8.47E-02	365
8.48E-02	396
8.49E-02	407
8.50E-02	383
8.52E-02	368
8.53E-02	336
8.54E-02	334
8.55E-02	313
8.57E-02	325
8.58E-02	315
8.59E-02	286
8.60E-02	308
8.61E-02	284
8.63E-02	279
8.64E-02	255
8.65E-02	263
8.66E-02	234
8.68E-02	256
8.69E-02	227
8.70E-02	244
8.71E-02	198
8.73E-02	239
8.74E-02	208
8.75E-02	187
8.76E-02	206
8.78E-02	205
8.79E-02	175
8.80E-02	185
8.81E-02	166
8.83E-02	184
8.84E-02	154
8.85E-02	156
8.86E-02	140
8.87E-02	144
8.89E-02	122
8.90E-02	115
8.91E-02	122
8.92E-02	115
8.94E-02	124
8.95E-02	139
8.96E-02	130
8.97E-02	123
8.99E-02	121
9.00E-02	117
9.01E-02	87
9.02E-02	83
9.04E-02	94
9.05E-02	97
9.06E-02	99
9.07E-02	91
9.09E-02	82
9.10E-02	58
9.11E-02	81
9.12E-02	89
9.13E-02	66
9.15E-02	67
9.16E-02	83
9.17E-02	65
9.18E-02	71
9.20E-02	72
9.21E-02	86
9.22E-02	62
9.23E-02	51
9.25E-02	59
9.26E-02	67
9.27E-02	73
9.28E-02	57
9.30E-02	61
9.31E-02	56
9.32E-02	44
9.33E-02	49
9.34E-02	58
9.36E-02	44
9.37E-02	27
9.38E-02	38
9.39E-02	34
9.41E-02	38
9.42E-02	35
9.43E-02	35
9.44E-02	45
9.46E-02	33
9.47E-02	35
9.48E-02	38
9.49E-02	36
9.51E-02	38
9.52E-02	34
9.53E-02	29
9.54E-02	33
9.56E-02	23
9.57E-02	27
9.58E-02	30
9.59E-02	27
9.60E-02	28
9.62E-02	23
9.63E-02	21
9.64E-02	27
9.65E-02	18
9.67E-02	20
9.68E-02	22
9.69E-02	22
9.70E-02	21
9.72E-02	18
9.73E-02	12
9.74E-02	16
9.75E-02	15
9.77E-02	19
9.78E-02	12
9.79E-02	17
9.80E-02	14
9.82E-02	13
9.83E-02	15
9.84E-02	8
9.85E-02	5
9.86E-02	11
9.88E-02	18
9.89E-02	7
9.90E-02	4
9.91E-02	12
9.93E-02	4
9.94E-02	6
9.95E-02	11
9.96E-02	10
9.98E-02	6
9.99E-02	7
1.00E-01	4
1.00E-01	7
1.00E-01	5
1.00E-01	1
1.01E-01	4
1.01E-01	0
1.01E-01	5
1.01E-01	5
1.01E-01	3
1.01E-01	4
1.01E-01	3
1.01E-01	2
1.01E-01	4
1.02E-01	4
1.02E-01	0
1.02E-01	1
1.02E-01	3
1.02E-01	6
1.02E-01	3
1.02E-01	2
1.02E-01	3
1.03E-01	3
1.03E-01	2
1.03E-01	3
1.03E-01	0
1.03E-01	1
1.03E-01	2
1.03E-01	2
1.03E-01	2
1.04E-01	6
1.04E-01	3
1.04E-01	3
1.04E-01	2
1.04E-01	2
1.04E-01	7
1.04E-01	3
1.04E-01	1
1.05E-01	5
1.05E-01	3
1.05E-01	4
1.05E-01	4
1.05E-01	6
1.05E-01	2
1.05E-01	3
1.05E-01	3
1.06E-01	2
1.06E-01	4
1.06E-01	1
1.06E-01	1
1.06E-01	3
1.06E-01	2
1.06E-01	5
1.06E-01	6
1.07E-01	4
1.07E-01	0
1.07E-01	0
1.07E-01	4
1.07E-01	5
1.07E-01	2
1.07E-01	2
1.07E-01	2
1.08E-01	0
1.08E-01	7
1.08E-01	3
1.08E-01	2
1.08E-01	5
1.08E-01	2
1.08E-01	2
1.08E-01	2
1.09E-01	1
1.09E-01	5
1.09E-01	4
1.09E-01	5
1.09E-01	4
1.09E-01	3
1.09E-01	2
1.09E-01	1
1.10E-01	6
1.10E-01	4
1.10E-01	3
1.10E-01	3
1.10E-01	5
1.10E-01	3
1.10E-01	5
1.10E-01	1
1.11E-01	0
1.11E-01	3
1.11E-01	1
1.11E-01	6
1.11E-01	2
1.11E-01	2
1.11E-01	1
1.11E-01	5
1.12E-01	3
1.12E-01	3
1.12E-01	5
1.12E-01	2
1.12E-01	9
1.12E-01	7
1.12E-01	7
1.12E-01	7
1.13E-01	2
1.13E-01	1
1.13E-01	0
1.13E-01	4
1.13E-01	5
1.13E-01	7
1.13E-01	7
1.13E-01	5
1.13E-01	7
1.14E-01	4
1.14E-01	3
1.14E-01	2
1.14E-01	3
1.14E-01	4
1.14E-01	3
1.14E-01	7
1.14E-01	5
1.15E-01	4
1.15E-01	4
1.15E-01	2
1.15E-01	3
1.15E-01	2
1.15E-01	5
1.15E-01	3
1.15E-01	3
1.16E-01	4
1.16E-01	2
1.16E-01	5
1.16E-01	2
1.16E-01	10
1.16E-01	6
1.16E-01	1
1.16E-01	1
1.17E-01	2
1.17E-01	2
1.17E-01	4
1.17E-01	3
1.17E-01	2
1.17E-01	5
1.17E-01	4
1.17E-01	8
1.18E-01	4
1.18E-01	1
1.18E-01	9
1.18E-01	3
1.18E-01	6
1.18E-01	2
1.18E-01	5
1.18E-01	8
1.19E-01	6
1.19E-01	4
1.19E-01	6
1.19E-01	6
1.19E-01	8
1.19E-01	3
1.19E-01	7
1.19E-01	7
1.20E-01	7
1.20E-01	4
1.20E-01	2
1.20E-01	7
1.20E-01	1
1.20E-01	6
1.20E-01	7
1.20E-01	6
1.21E-01	2
1.21E-01	6
1.21E-01	8
1.21E-01	8
1.21E-01	7
1.21E-01	6
1.21E-01	10
1.21E-01	5
1.22E-01	9
1.22E-01	8
1.22E-01	7
1.22E-01	7
1.22E-01	9
1.22E-01	4
1.22E-01	7
1.22E-01	7
1.23E-01	6
1.23E-01	4
1.23E-01	5
1.23E-01	6
1.23E-01	7
1.23E-01	10
1.23E-01	5
1.23E-01	9
1.24E-01	3
1.24E-01	4
1.24E-01	4
1.24E-01	6
1.24E-01	10
1.24E-01	12
1.24E-01	8
1.24E-01	9
1.25E-01	3
1.25E-01	10
1.25E-01	8
1.25E-01	3
1.25E-01	7
1.25E-01	8
1.25E-01	10
1.25E-01	14
1.26E-01	15
1.26E-01	22
1.26E-01	26
1.26E-01	33
1.26E-01	40
